ISO,SOV,SVO,OSV,OVS,VSO,VOS,MAX,WALS,SO,OS,Num_Sentences,H,H_SO,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
bth,5,52,8,2,1,3,SVO,_,58,13,71,1.378093692463315,0.6868088934028035,50000.0,8.2798652878,8.3104937035,8.3835473088,8.4789464017,8.2799674387,8.3024799152,8.3489777861,8.3305393532,8.2898515409,PBC
bts,4,17,3,4,44,6,VSO,_,65,13,78,1.8499339877367706,0.6500224216483541,50000.0,8.3335435932,8.390342497,8.551785791,8.7447270999,8.3336620473,8.3598208354,8.5093738826,8.4499486694,8.3411369185,PBC
btx,3,23,1,6,11,9,SVO,No dominant order,37,16,53,2.126228750529373,0.8835850861052532,50000.0,8.7156826692,8.7681390609,8.8975827199,9.0590282945,8.7157893548,8.7393398312,8.8536811666,8.8076753283,8.7267563845,PBC
bua,50,4,8,12,2,3,SOV,_,56,23,79,1.6966004064106017,0.8701883352082784,,,,,,,,,,,
bud,20,49,13,3,3,5,SVO,SVO,72,21,93,1.9070676705274894,0.7706290693639405,50000.0,8.9677761548,9.0359867763,9.1998931207,9.4014066094,8.9678820757,8.991281666,9.1549431093,9.0852833454,8.9772576036,PBC
bug,8,25,3,4,10,3,SVO,SVO,43,10,53,2.1274400640430353,0.6987003526563343,50000.0,9.684049011,9.7820512851,9.9793980539,10.2249728538,9.684145006,9.7053660764,9.9259259817,9.8265692679,9.6947796426,PBC
buk,9,30,2,1,0,4,SVO,_,39,7,46,1.4858218934214396,0.6152538910563408,50000.0,7.9026668477,7.9263703272,7.9866099925,8.064786681,7.9027730131,7.9261457217,7.9597117459,7.9444738156,7.9118347531,PBC
bul,43,68,6,8,8,6,SVO,SVO,119,20,139,1.893787060738852,0.594323261706295,50000.0,9.5031265341,9.5912174933,9.7766948397,10.0074020947,9.5032247013,9.5249222647,9.73042447,9.636543428,9.5154787282,PBC
bvr,8,24,2,0,2,0,SVO,SOV,34,2,36,1.3355055565170972,0.3095434291503252,50000.0,8.8968093691,8.9493811764,9.0699653696,9.2236329509,8.896910695,8.9192789469,9.0330662301,8.9818462644,8.9091317362,PBC
bvz,13,2,1,1,3,0,SOV,SOV,18,2,20,1.578897902987479,0.4689955935892812,50000.0,8.5538951292,8.5975366542,8.7087140104,8.8476072544,8.5540036755,8.5779444916,8.6707681027,8.6327790556,8.5669929936,PBC
bwq,36,12,2,8,2,2,SOV,_,50,12,62,1.774569696506599,0.7088356733321961,50000.0,7.4892162329,7.5148240699,7.5942863712,7.6916666565,7.4893395984,7.5164991347,7.5656926992,7.5456982306,7.4970968468,PBC
bwu,9,25,0,2,4,4,SVO,SVO,38,6,44,1.7633923059702763,0.5746356978376794,50000.0,7.2313813286,7.2542768989,7.3270584422,7.4163474939,7.2315064898,7.2590570505,7.2972517669,7.2830200137,7.2365392875,PBC
bxr,46,2,10,17,0,1,SOV,_,48,28,76,1.5270064709600066,0.9494520153879484,50000.0,11.2546348248,11.3897720693,11.5210966757,11.7289532018,11.2546998354,11.2690725982,11.4703855604,11.3460442011,11.2921916254,PBC
byr,28,6,8,7,1,1,SOV,_,35,16,51,1.8730685326314351,0.897427193087695,50000.0,11.0473583645,11.2116957567,11.4223711535,11.7056679152,11.0474349382,11.0643715149,11.3276632903,11.2032616142,11.0781077713,PBC
byx,0,20,0,0,3,0,SVO,_,23,0,23,0.5586293734521992,-0.0,50000.0,7.5699263919,7.5937308601,7.6624632317,7.748582544,7.5700430045,7.5957112999,7.6309278263,7.6183247235,7.5764430263,PBC
bzd,25,8,3,9,3,2,SOV,SOV,36,14,50,2.041146094541207,0.8554508105601307,50000.0,8.3905816394,8.4459234211,8.6001749666,8.7857794367,8.3906982896,8.4164562221,8.5610179952,8.5015393604,8.3994192399,PBC
bzh,11,26,3,1,0,4,SVO,_,37,8,45,1.6469626967998496,0.6751914401458716,50000.0,8.4293764857,8.4711280802,8.5804454626,8.7165239174,8.4294869502,8.4538497777,8.5439462507,8.5069677371,8.4420926385,PBC
bzj,6,48,8,0,1,3,SVO,_,55,11,66,1.311926505099273,0.6500224216483541,50000.0,7.7897238486,7.8127781153,7.8714885212,7.9478997431,7.7898299617,7.8131976459,7.8406837607,7.8303721368,7.7968664734,PBC
caa,12,27,4,2,5,10,SVO,_,44,16,60,2.1363833624355526,0.8366407419411673,50000.0,7.8021796087,7.8400359266,7.9544172562,8.0930436834,7.8023016516,7.8292218075,7.9156095883,7.8839211053,7.8076632469,PBC
cab,4,6,7,3,24,8,VSO,VSO,34,18,52,2.201300353175681,0.9305861291319928,50000.0,9.6569964977,9.7528203024,9.9484273189,10.1912894811,9.6570932564,9.6784816319,9.9014594692,9.798286607,9.6688723526,PBC
cac,5,14,4,3,5,12,SVO,VOS,24,19,43,2.3495976065975066,0.9902246902198684,50000.0,8.3039032784,8.3488720828,8.470321101,8.6200422391,8.3040163064,8.328960019,8.4295086532,8.3903272925,8.3118742415,PBC
caf,19,2,1,4,1,0,SOV,_,22,5,27,1.3952348075179823,0.691289869405789,50000.0,9.2790770816,9.3741362579,9.6022210733,9.8716637241,9.2791852222,9.3030881398,9.5444121611,9.4461512085,9.2889857839,PBC
cak,32,108,5,13,16,14,SVO,_,156,32,188,1.8814708944822538,0.6581912658132185,50000.0,8.2594534964,8.31455002,8.472300898,8.6610959739,8.2595723739,8.2858243462,8.4355690954,8.3730617992,8.2639845356,PBC
cao,5,4,17,13,0,2,OSV,No dominant order,9,32,41,1.962375782385723,0.7592757847892833,50000.0,8.3789617995,8.4445178621,8.6368173525,8.8616860407,8.3790839525,8.4060674085,8.5976386246,8.5189003148,8.3877550976,PBC
cap,51,2,8,2,2,1,SOV,SOV,55,11,66,1.2066109005622978,0.6500224216483541,50000.0,10.2846280851,10.405093121,10.6077358466,10.8672918414,10.2847151257,10.3039604726,10.5488927659,10.4316862348,10.3032172789,PBC
car,22,6,5,21,5,3,SOV,SOV,33,29,62,2.1827430048427052,0.9969954265557696,50000.0,9.2142931511,9.2893421472,9.459324024,9.6698370528,9.214395337,9.2369740879,9.4219312069,9.3361631026,9.227510133,PBC
cas,5,9,4,4,5,1,SVO,SVO,19,9,28,2.387761851991374,0.9059282160429991,50000.0,8.5975868209,8.6655233304,8.8509838739,9.0713265061,8.5977028231,8.6233308482,8.8083021628,8.731922051,8.6054291865,PBC
cat,72,151,26,19,6,8,SVO,SVO,229,53,282,1.828680621287599,0.6971490418808868,50000.0,9.1461101725,9.2262951628,9.4158343055,9.6459650544,9.1462158476,9.1695690078,9.3731048411,9.2830439858,9.1570677979,PBC
cav,9,3,2,2,2,1,SOV,No dominant order,14,5,19,2.1803373810675706,0.8314743880097293,50000.0,9.4363022336,9.5096055687,9.662822701,9.8573687776,9.436398974,9.4577701223,9.6305270535,9.5453567691,9.4536705607,PBC
cax,7,28,1,6,17,4,SVO,_,52,11,63,2.052612215918982,0.668127333843614,50000.0,9.4649196385,9.5320338118,9.6673013989,9.8423373682,9.4650137058,9.4857871226,9.619921609,9.5604620927,9.4848720089,PBC
cbc,3,2,3,0,0,2,SOV,_,5,5,10,1.9709505944546686,1.0,50000.0,9.1174874238,9.2004856695,9.3996145095,9.6395862796,9.1175943796,9.1412333673,9.3682919458,9.2617373312,9.1263097588,PBC
cbi,27,1,7,3,1,2,SOV,SOV,29,12,41,1.5822267725453922,0.8721617883411701,50000.0,10.382728593,10.4955617722,10.6741086773,10.9099434055,10.3828120562,10.4012627303,10.6240637914,10.5109020854,10.405843208,PBC
cbm,1,17,1,3,3,3,SVO,_,21,7,28,1.816228821780955,0.8112781244591328,,,,,,,,,,,
cbr,14,3,4,1,4,1,SOV,SOV,21,6,27,2.012003931386805,0.7642045065086203,50000.0,9.1314905417,9.2028029576,9.3682845592,9.5725889804,9.1315942447,9.1545038925,9.3264892411,9.2501773057,9.1424739399,PBC
cbs,22,10,9,9,4,5,SOV,_,36,23,59,2.357302929712814,0.9646900825612558,50000.0,10.050618652,10.1620956979,10.3664941667,10.6236551205,10.0507099368,10.0708921876,10.324133058,10.1988774851,10.0699794533,PBC
cbt,2,0,0,0,0,0,SOV,_,2,0,2,-0.0,-0.0,50000.0,10.2853352654,10.4004911835,10.5866729291,10.8310584951,10.2854197301,10.3040960704,10.5554761826,10.4189691155,10.3022218125,PBC
cbu,3,1,0,0,0,0,SOV,SOV,4,0,4,0.8112781244591328,-0.0,50000.0,10.916500091,11.0577110816,11.2351249609,11.4835458928,10.9165745014,10.9330301218,11.1925673969,11.0441950552,10.9432366436,PBC
cbv,5,1,9,1,0,1,OSV,_,6,11,17,1.7263472243434204,0.9366673818775625,50000.0,8.7105131206,8.7610507279,8.8845492777,9.0394048556,8.7106189328,8.7339731768,8.8388441688,8.7980846221,8.7211888286,PBC
cce,26,52,5,2,3,3,SVO,_,81,10,91,1.6533582281792574,0.4995844074236609,50000.0,8.4780895666,8.5315702718,8.6747548298,8.8492936328,8.4782027059,8.5031817519,8.6287099969,8.5806188665,8.487279832,PBC
cco,2,15,0,3,7,5,SVO,VSO,24,8,32,1.9806446448396473,0.8112781244591328,50000.0,8.228189277,8.2881044021,8.4675623035,8.6779823412,8.2283128415,8.2556010028,8.4209065999,8.3585348665,8.2350265124,PBC
ceb,14,145,13,23,102,31,SVO,VSO,261,67,328,2.0139395083095373,0.7303829775893927,50000.0,8.3614016674,8.4200760747,8.5849739118,8.7822191901,8.3615192622,8.3874916814,8.5371390138,8.4802739164,8.3675072696,PBC
ces,69,117,32,17,40,18,SVO,SVO,226,67,293,2.2468268140411425,0.7756837442976636,50000.0,10.5723057905,10.7092608308,10.9157891953,11.1859401906,10.5723881113,10.5905938474,10.8602755884,10.7227329717,10.5883290549,PBC
cfm,41,12,12,3,1,3,SOV,_,54,18,72,1.792029067956533,0.8112781244591328,50000.0,8.1268126009,8.1743494025,8.3129457623,8.4796193238,8.1269325161,8.1533976288,8.2664290706,8.226392267,8.1330925427,PBC
cha,7,59,15,5,9,14,SVO,VSO,75,34,109,2.008801593610837,0.8953848900090127,50000.0,8.7012263657,8.7755684411,8.976041648,9.2127399322,8.7013419276,8.7268769408,8.92381321,8.8469713888,8.7089144245,PBC
chd,5,9,0,0,0,1,SVO,_,14,1,15,1.2309595631140104,0.35335933502142136,50000.0,10.0563186959,10.1693538523,10.3762185379,10.6361953124,10.0564099579,10.076587841,10.3283593419,10.2064927274,10.0752014036,PBC
che,41,18,5,13,4,3,SOV,SOV,63,21,84,2.021025440305695,0.8112781244591328,50000.0,10.1374345189,10.2429820881,10.4242814751,10.6591793588,10.1375218101,10.1568174717,10.3611106524,10.2676565303,10.1465369962,PBC
chf,7,32,5,4,5,5,SVO,SVO,44,14,58,2.0221119282704403,0.7973265101474423,50000.0,8.1189613321,8.1657479323,8.3011908159,8.4647250258,8.1190804597,8.1453734391,8.2571772435,8.2160812102,8.124196106,PBC
chq,11,25,3,6,11,3,SVO,VSO,47,12,59,2.20088965337807,0.7286561673702678,50000.0,8.7732011254,8.8511355115,9.062163906,9.3092738229,8.7733174942,8.799030324,9.0125974252,8.9272900775,8.7823721341,PBC
chr,10,21,4,4,5,5,SVO,No dominant order,36,13,49,2.2539500935825303,0.8346482851813828,50000.0,10.8032841855,10.9892475763,11.2617564591,11.6026321868,10.8033676377,10.8218330977,11.2180332464,11.0090625965,10.8142287717,PBC
chu,21,57,12,7,23,24,SVO,_,101,43,144,2.298637111474115,0.8795864999831354,50000.0,10.0034354383,10.1147393607,10.3162443649,10.571735227,10.0035258129,10.0235090109,10.2721911419,10.1490193445,10.0120753749,PBC
chz,7,23,3,5,13,3,SVO,_,43,11,54,2.18232192330583,0.7292739418449411,50000.0,8.7228519094,8.7677341521,8.8716578793,9.0054152604,8.7229532048,8.7453064258,8.8367808704,8.7956675355,8.7354861387,PBC
cjo,1,6,0,1,5,1,SVO,_,12,2,14,1.870253816431622,0.5916727785823275,50000.0,10.6417972839,10.8173299895,11.0943457847,11.434885271,10.6418839765,10.6610649088,11.0432022278,10.8503314175,10.6594224062,PBC
cjp,55,13,4,8,3,0,SOV,_,71,12,83,1.5216010207221782,0.5961045458832344,50000.0,8.6124383388,8.6658901901,8.8040695649,8.9740427583,8.612548664,8.6369058593,8.7688556895,8.7111012495,8.6241209664,PBC
cjv,44,13,8,6,1,1,SOV,_,58,15,73,1.6989960306580691,0.7327525499549905,50000.0,8.3299838165,8.3659790578,8.458902014,8.5760574152,8.3300926534,8.3540818428,8.4224716157,8.395542497,8.3416217314,PBC
cke,3,13,4,3,1,2,SVO,_,17,9,26,2.099843897365664,0.9305861291319928,,,,,,,,,,,
ckf,8,17,1,3,3,3,SVO,VOS,28,7,35,2.0506678510093614,0.7219280948873623,,,,,,,,,,,
cki,8,20,2,1,0,2,SVO,_,28,5,33,1.5765589103358095,0.6136190195993708,,,,,,,,,,,
ckk,2,11,1,1,1,2,SVO,_,14,4,18,1.8336056789417416,0.7642045065086203,,,,,,,,,,,
cko,4,29,5,0,1,0,SVO,SVO,34,5,39,1.170246082115161,0.5524951143251111,50000.0,7.4398305577,7.462408735,7.5280783022,7.6106103935,7.4399474624,7.4656878503,7.4973579701,7.4859499422,7.4464102663,PBC
ckw,4,12,0,0,4,2,SVO,_,20,2,22,1.6858157091530304,0.4394969869215134,,,,,,,,,,,
cle,5,17,1,1,12,9,SVO,VOS,34,11,45,2.099733456389069,0.8023534428291901,50000.0,8.4780543076,8.532039956,8.6767538955,8.8530246882,8.478167564,8.5031740932,8.6377556128,8.5817012405,8.4862533823,PBC
cme,8,29,2,3,3,4,SVO,SVO,40,9,49,1.8516236428289528,0.6880476235340796,50000.0,8.7331500492,8.7850149359,8.9111445273,9.0693635694,8.7332555393,8.7565428489,8.8698766852,8.8225632996,8.7442020014,PBC
cmn,44,112,6,0,3,5,SVO,SVO,159,11,170,1.3240200804234665,0.3458489496952149,,,,,,,,,,,
cnh,34,11,21,8,3,0,SOV,SOV,48,29,77,1.9548250109801057,0.9556222693531469,50000.0,7.8169170506,7.8530421344,7.9613441573,8.0930521996,7.8170383025,7.843775141,7.9205752687,7.8942355086,7.8232161703,PBC
cni,0,1,0,1,2,1,VSO,No dominant order,3,2,5,1.9219280948873623,0.9709505944546686,50000.0,10.7126692048,10.8878700905,11.1548892241,11.4875526999,10.7127540931,10.7315354949,11.1033954703,10.9132714285,10.7312668257,PBC
cnk,38,7,24,17,4,4,SOV,_,49,45,94,2.143964401849733,0.998693408098057,,,,,,,,,,,
cnl,0,1,0,0,1,1,SVO,_,2,1,3,1.584962500721156,0.9182958340544896,50000.0,8.3967035277,8.4448751152,8.5722707775,8.7295213688,8.3968150968,8.4214431779,8.5345806204,8.4873667993,8.4028053941,PBC
cnm,4,7,6,4,4,5,SVO,_,15,15,30,2.5478605978362863,1.0,,,,,,,,,,,
cnt,0,5,0,0,6,0,VSO,_,11,0,11,0.9940302114769565,-0.0,50000.0,9.267361615,9.3416459826,9.5092616142,9.7166799566,9.2674636647,9.2900075943,9.4639697903,9.3877215219,9.2805572137,PBC
cnw,20,6,12,23,4,4,OVS,_,30,39,69,2.267802545183396,0.9876925088958034,50000.0,8.4059230684,8.4615966701,8.6166062565,8.8028414587,8.4060397585,8.4318037823,8.5711650497,8.5175572513,8.4130092801,PBC
coe,12,3,3,21,6,5,OVS,VSO,21,29,50,2.206108062372754,0.9814538950336537,50000.0,10.002500523,10.095886173,10.2587105528,10.472437116,10.0025877538,10.02186748,10.2242492074,10.1181784588,10.0223585525,PBC
cof,18,4,4,3,0,0,SOV,SOV,22,7,29,1.5540659079508448,0.7973265101474423,50000.0,10.0628268228,10.1559960686,10.3152449179,10.5254945486,10.0629130398,10.0819669826,10.2731090795,10.1758644856,10.0827866903,PBC
cok,4,8,1,3,1,0,SVO,_,13,4,17,1.9254106352407239,0.7871265862012691,50000.0,8.566479406,8.6290490899,8.8024629436,9.008594164,8.5665964542,8.5924443698,8.7554878073,8.692099973,8.5750677901,PBC
con,48,8,10,6,7,0,SOV,_,63,16,79,1.741011881819897,0.7269625813353974,50000.0,10.1245000029,10.2187801239,10.3747469833,10.5828107163,10.1245845572,10.143271175,10.3252901142,10.2349244823,10.1451547006,PBC
cot,3,12,1,2,2,1,SVO,_,17,4,21,1.926868017501744,0.7024665512903903,50000.0,11.3375656349,11.5382012342,11.7619658833,12.0706350925,11.3376381069,11.3536738783,11.7381954272,11.5063712095,11.3619845447,PBC
cpa,1,8,1,5,14,5,VSO,VSO,23,11,34,2.1309260807303367,0.9081783472997051,50000.0,8.7895840592,8.8599298694,9.0429879631,9.2622288597,8.789696402,8.8145155068,8.997079728,8.9220254917,8.7977014208,PBC
cpb,1,5,0,2,6,1,VSO,_,12,3,15,1.9655962303576018,0.7219280948873623,50000.0,10.9643049598,11.1404868782,11.376479772,11.6853179185,10.9643838103,10.9818283746,11.3185104523,11.1405092728,10.9861151129,PBC
cpc,1,0,1,0,0,6,VOS,_,1,7,8,1.061278124459133,0.5435644431995964,50000.0,10.9158861931,11.0870908136,11.3201048401,11.6248875765,10.9159654936,10.9335090908,11.2713840601,11.0892653602,10.9373886037,PBC
cpu,3,6,0,2,4,3,SVO,_,13,5,18,2.224394445405986,0.8524051786494785,50000.0,10.9781249894,11.1584185886,11.3996803321,11.7141981156,10.9782039792,10.9956801647,11.3555998753,11.1588078778,10.9998319634,PBC
crm,15,44,2,2,2,3,SVO,_,61,7,68,1.534915228657217,0.4782501641071145,50000.0,9.1128178426,9.2257231565,9.5117780577,9.8387733315,9.1129312591,9.138014731,9.4692506127,9.324601017,9.1197485216,PBC
crn,10,39,9,2,9,3,SVO,VSO,58,14,72,1.9593207651558346,0.710676853856123,50000.0,8.5969087196,8.6639219043,8.8510500321,9.07161476,8.5970268213,8.6231119443,8.8032838375,8.7329639369,8.6055572072,PBC
crt,2,8,2,1,4,1,SVO,_,14,4,18,2.169925001442312,0.7642045065086203,50000.0,9.0865680365,9.1811078425,9.4191500281,9.6973923419,9.0866797352,9.1113717569,9.3662629829,9.2611792888,9.0928214906,PBC
crx,26,6,6,2,2,1,SOV,_,34,9,43,1.7697302737643705,0.7401470427139037,50000.0,9.5307842586,9.634831425,9.8664886384,10.1430004283,9.530887568,9.5537265695,9.8066014098,9.7005243015,9.541097343,PBC
csk,9,24,5,0,6,7,SVO,_,39,12,51,2.038320930923348,0.7871265862012691,50000.0,9.3653126186,9.4525235338,9.6419480144,9.876071192,9.3654126864,9.3875324594,9.6033210696,9.501620988,9.3705821826,PBC
cso,2,15,3,8,16,8,VSO,_,33,19,52,2.289704209750876,0.9470622432515328,50000.0,8.1833537823,8.2273127002,8.3515739568,8.5029974647,8.1834706419,8.2092550814,8.3112332806,8.2721665437,8.1912031636,PBC
csy,27,1,11,12,0,3,SOV,_,28,26,54,1.7880329118997413,0.9990102708804813,50000.0,8.0195047358,8.0628577218,8.1906854377,8.344987554,8.0196252339,8.0462118021,8.1460020372,8.1111433877,8.0256668021,PBC
cta,0,1,1,3,11,1,VSO,_,12,5,17,1.5693078231812958,0.8739810481273578,50000.0,7.19175338,7.2073344864,7.251418192,7.3078827136,7.1918671733,7.2168689057,7.2277940693,7.2224334307,7.1981332728,PBC
ctd,32,7,12,17,3,0,SOV,_,42,29,71,1.9678768340613533,0.9756797868933085,50000.0,8.0650590916,8.1124227698,8.2539388968,8.4231292332,8.0651811957,8.0921294233,8.210470807,8.1669336688,8.0716576609,PBC
ctp,1,2,1,4,5,0,VSO,VSO,8,5,13,2.038159681645953,0.9612366047228759,50000.0,7.1278280107,7.1444190036,7.1942060095,7.2568391408,7.1279471101,7.1541165805,7.1702451857,7.1627601376,7.1342604339,PBC
ctu,22,61,14,6,8,8,SVO,_,91,28,119,2.048639468228196,0.7871265862012691,50000.0,8.0958207114,8.1368509584,8.25163144,8.3928331872,8.095936237,8.1214268365,8.2137244592,8.1774490047,8.1031066266,PBC
cub,5,11,3,3,7,1,SVO,OVS,23,7,30,2.279402337669277,0.783776947484701,50000.0,9.7909165851,9.8797865996,10.0471648963,10.2626499528,9.791007862,9.8111815571,10.0168730673,9.9101920287,9.8085775627,PBC
cuc,1,13,0,4,16,10,VSO,_,30,14,44,1.9747725894393922,0.9023932827949788,50000.0,9.3263217859,9.4013275011,9.5641884123,9.76832558,9.3264211046,9.3483648575,9.5249756833,9.4427010134,9.3390128992,PBC
cui,2,6,2,1,3,2,SVO,SOV,11,5,16,2.35845859334435,0.8960382325345573,50000.0,9.2053202078,9.2769067357,9.4409850637,9.6438345445,9.2054231653,9.2281655228,9.3936596812,9.3230748479,9.2198911894,PBC
cuk,5,0,6,0,2,0,OSV,_,7,6,13,1.4604846813131116,0.9957274520849255,50000.0,10.7790258938,10.966042452,11.2428883453,11.5877245789,10.7791098563,10.7976888209,11.2092059591,10.9881949218,10.7929499203,PBC
cut,2,8,1,2,10,5,VSO,_,20,8,28,2.2063220140822315,0.863120568566631,50000.0,7.2896568719,7.3129419698,7.384757122,7.473536903,7.289779165,7.316705865,7.3544710161,7.3404420206,7.2947383771,PBC
cux,8,23,1,4,9,3,SVO,_,40,8,48,2.0573346360449984,0.6500224216483541,50000.0,7.8368368961,7.8776507388,8.0040574919,8.1553005154,7.8369617159,7.8644943077,7.9627396828,7.9277171672,7.8430932097,PBC
cwt,6,25,4,1,6,2,SVO,_,37,7,44,1.888614465159525,0.6321302781219706,50000.0,9.8204393192,9.9117474884,10.0830231136,10.3030566792,9.8205305289,9.8406902515,10.0544739528,9.9427119714,9.8376081725,PBC
cya,4,18,1,7,10,5,SVO,_,32,13,45,2.213207409581335,0.8672816222000259,50000.0,7.3337163659,7.3500188198,7.3935729799,7.4502223647,7.3338254545,7.3578098374,7.3696002455,7.3638184667,7.3401935761,PBC
cym,49,278,17,25,118,31,SVO,VSO,445,73,518,1.9058012624527807,0.5866604656727229,50000.0,9.212280367,9.2799860453,9.4276620241,9.6145787131,9.2123793986,9.2342555468,9.3887459974,9.3171721159,9.2228789901,PBC
czt,26,8,20,19,3,9,SOV,_,37,48,85,2.33121646743196,0.9878853530449179,50000.0,8.6793821114,8.7455152521,8.9222327254,9.1335249511,8.6794963008,8.7047187617,8.8747373705,8.8071944472,8.6882714815,PBC
daa,13,25,6,1,1,3,SVO,_,39,10,49,1.8500816076520918,0.7300166301457938,50000.0,9.0746001717,9.142002884,9.2966836684,9.4897415364,9.0747026473,9.0973410385,9.2552461286,9.184907062,9.0866726205,PBC
dad,44,7,4,2,0,1,SOV,_,51,7,58,1.2051107248785324,0.531340014180167,50000.0,8.7233870176,8.7666822958,8.8674333402,8.996900362,8.7234887016,8.7459187344,8.8276734447,8.7940766701,8.7368588166,PBC
daf,4,0,2,1,1,0,SOV,SOV,5,3,8,1.75,0.9544340029249649,,,,,,,,,,,
dah,16,5,4,16,2,3,SOV,_,23,23,46,2.1678113478700505,1.0,50000.0,8.8726731383,8.9153047767,9.0088751345,9.1312148611,8.8727708191,8.8943133425,8.9725837653,8.9379273846,8.8874454379,PBC
dan,23,340,47,6,78,2,SVO,SVO,441,55,496,1.4298582713131631,0.5025859250346114,50000.0,9.04237397,9.1100507943,9.2714511555,9.4699886698,9.0424794411,9.0657754888,9.2207480035,9.1581861738,9.0545087274,PBC
ded,47,15,10,5,2,2,SOV,_,64,17,81,1.790492516634166,0.7412466905234424,50000.0,9.9601571891,10.0659067356,10.2655090974,10.5156760966,9.960249915,9.9807474444,10.1946907229,10.1048306854,9.9791520898,PBC
des,14,2,3,4,2,0,SOV,SOV,18,7,25,1.8415419333359277,0.8554508105601307,50000.0,9.4636703178,9.5464088783,9.7232038443,9.9432618746,9.4637691977,9.4856192639,9.68050341,9.5907063126,9.4775598304,PBC
deu,1043,787,224,52,349,81,SOV,No dominant order,2179,357,2536,2.027736815120649,0.5862593169651369,50000.0,9.5428085454,9.6236571755,9.7929282103,10.0049839747,9.5429060889,9.5644564839,9.7387156199,9.664286817,9.5599084218,PBC
dgi,12,47,0,0,4,1,SVO,_,63,1,64,1.1236683431640184,0.11611507530476972,50000.0,7.1628569741,7.189662248,7.2772520176,7.3835718891,7.162985064,7.1912119723,7.2416592667,7.2252323878,7.1662066393,PBC
dgr,25,5,1,11,1,4,SOV,_,31,16,47,1.8575719788305056,0.9252253278054431,50000.0,9.5437219128,9.6254361599,9.795952901,10.0096261798,9.5438192794,9.5653315266,9.740103401,9.6660968096,9.5602350961,PBC
dgz,38,9,14,11,2,1,SOV,SOV,49,26,75,1.9447215273271636,0.931055823385033,50000.0,9.1548327889,9.2064235635,9.3133721762,9.453933208,9.154927379,9.1758036919,9.2803814689,9.2294601484,9.1725760132,PBC
dhm,33,43,5,1,4,2,SVO,_,80,8,88,1.6707494497116608,0.4394969869215134,50000.0,9.6850438609,9.760958474,9.9022761836,10.0881236481,9.6851336266,9.7049654962,9.8611066873,9.7845550529,9.7017824174,PBC
dig,11,33,3,1,4,4,SVO,_,48,8,56,1.7846113283789844,0.5916727785823275,50000.0,10.1435573456,10.2491626226,10.4308869615,10.6662145805,10.1436447217,10.1629594894,10.3837267871,10.2740894498,10.1600138171,PBC
dik,25,19,13,7,10,2,SOV,_,54,22,76,2.3034076550369105,0.8680403986166403,50000.0,8.5293897847,8.5664093395,8.6530863916,8.7655487117,8.5294912709,8.5518691337,8.6161443786,8.5898228825,8.539134608,PBC
