ISO,SOV,SVO,OSV,OVS,VSO,VOS,MAX,WALS,Num_Sentences,SO,OS,H,H_SO,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
pbb,37,7,7,18,4,1,SOV,SOV,74,48,26,1.9511912918041,0.935269139868357,50000,10.6256683362,10.7460323835,10.9151883458,11.1469935756,10.6257465341,10.6430347578,10.856311859,10.7464436316,10.6515543965,PBC
mxq,6,24,12,3,3,3,SVO,_,51,33,18,2.08746284125034,0.936667381877562,50000,9.0276340658,9.1255786322,9.3738470899,9.6630661574,9.0277463658,9.0525765293,9.3341197715,9.2098080139,9.0336160589,PBC
qvc,10,1,5,0,0,1,SOV,_,17,11,6,1.45046746340855,0.936667381877562,50000,10.7509936613,10.9039481895,11.1197176053,11.404274077,10.7510736053,10.7687572201,11.0724664263,10.9092753963,10.7664430426,PBC
srq,7,4,3,2,0,1,SOV,SOV,17,11,6,2.06355860851112,0.936667381877562,50000,8.1037032804,8.1417615756,8.2472228704,8.3777384828,8.1038177963,8.1290761923,8.2123921917,8.178531268,8.1119434747,PBC
wnu,28,13,7,14,3,3,SOV,SOV,68,44,24,2.1878175100594,0.936667381877562,50000,8.3051029055,8.3506632149,8.4781390389,8.6331404904,8.3052192087,8.330877741,8.4371411469,8.3964117908,8.3143466163,PBC
alt,82,2,10,40,9,1,SOV,_,144,93,51,1.62864031994209,0.937734293986804,50000,10.7682805172,10.883551851,11.0288334336,11.2384199158,10.7683538128,10.7845558889,10.9808536197,10.8702369682,10.7996610176,PBC
apy,8,3,3,15,0,2,OVS,No dominant order,31,11,20,1.91828876398511,0.938315352233407,50000,8.8833739932,8.9451501948,9.0971970737,9.2841819017,8.8834813306,8.9071846312,9.0527812068,8.9922809062,8.8968339297,PBC
ifk,9,27,11,7,22,14,SVO,_,90,58,32,2.42488660355595,0.938932010580795,50000,8.8158426151,8.8780371983,9.0309216091,9.2194708959,8.8159496904,8.8396008071,8.9890811083,8.9250956269,8.8251791753,PBC
cab,4,6,7,3,26,10,VSO,VSO,56,36,20,2.1761609831034,0.940285958670631,50000,9.6569964977,9.7528203024,9.9484273189,10.1912894811,9.6570932564,9.6784816319,9.9014594692,9.798286607,9.6688723526,PBC
cfm,49,13,27,4,1,4,SOV,_,98,63,35,1.84319493334079,0.940285958670631,50000,8.1268126009,8.1743494025,8.3129457623,8.4796193238,8.1269325161,8.1533976288,8.2664290706,8.226392267,8.1330925427,PBC
maj,5,27,5,12,20,12,SVO,_,81,52,29,2.33887586186805,0.941031309032324,50000,8.6819961514,8.7431808481,8.9006572272,9.0926481302,8.6821067162,8.7065276946,8.8638265982,8.7949298568,8.6902233817,PBC
maq,2,4,3,1,10,5,VSO,_,25,16,9,2.26050383275577,0.942683189255492,50000,7.5698780163,7.6041275966,7.7135689755,7.8450498656,7.5700050259,7.5980070249,7.6778729318,7.6483168656,7.5755123482,PBC
kaq,22,9,7,12,6,2,SOV,_,58,37,21,2.29215978667265,0.944387195013346,50000,9.8122060897,9.9211872731,10.1428366743,10.4128969885,9.8123036687,9.8338762942,10.0825757092,9.9741928197,9.8289685242,PBC
dgz,41,11,17,12,2,2,SOV,SOV,85,54,31,2.00680507373463,0.946520221563344,50000,9.1548327889,9.2064235635,9.3133721762,9.453933208,9.154927379,9.1758036919,9.2803814689,9.2294601484,9.1725760132,PBC
snp,76,19,21,32,13,9,SOV,SOV,170,108,62,2.20688022434765,0.946520221563344,50000,9.1951541599,9.2571034849,9.3905334407,9.5611856457,9.1952520238,9.2168623621,9.3457331697,9.289500351,9.2050467454,PBC
cbs,24,12,9,9,4,5,SOV,_,63,40,23,2.33082055006563,0.946818831677602,50000,10.050618652,10.1620956979,10.3664941667,10.6236551205,10.0507099368,10.0708921876,10.324133058,10.1988774851,10.0699794533,PBC
yby,58,9,14,22,6,6,SOV,_,115,73,42,2.0566010313108,0.94692896785786,50000,10.2669079475,10.3728161905,10.5453350106,10.7728468271,10.2669924871,10.2856788726,10.4816006714,10.3903321513,10.2857395593,PBC
yli,49,12,9,22,10,10,SOV,_,112,71,41,2.24292889624468,0.947607799966766,50000,9.3003275805,9.3508940417,9.4492149802,9.5810812047,9.3004182794,9.3204299686,9.4101464932,9.368467505,9.3205559411,PBC
aso,55,9,18,13,5,9,SOV,_,109,69,40,2.09105183756545,0.94831908337153,50000,9.477218627,9.5521377805,9.7064921897,9.9028572765,9.4773145827,9.498512638,9.6630650898,9.5871054298,9.4912410847,PBC
dgr,25,5,1,13,1,4,SOV,_,49,31,18,1.86344940422461,0.948613198238581,50000,9.5437219128,9.6254361599,9.795952901,10.0096261798,9.5438192794,9.5653315266,9.740103401,9.6660968096,9.5602350961,PBC
azg,2,8,4,1,7,5,SVO,_,27,17,10,2.33780880109532,0.950956048454972,50000,8.4490857921,8.5176282335,8.712439472,8.9413314539,8.4492053285,8.4756148377,8.662509339,8.5906778321,8.4538308461,PBC
sll,14,2,4,5,1,1,SOV,SOV,27,17,10,1.9803464138952,0.950956048454972,50000,8.7339428434,8.7720877003,8.8579401148,8.9701025913,8.7340418631,8.755870194,8.8220400392,8.7937507431,8.7509628839,PBC
tfr,8,1,5,8,1,4,SOV,SOV,27,10,17,2.25082674385099,0.950956048454972,50000,8.1323913064,8.1643902824,8.2472610944,8.3527222847,8.1324997603,8.1564056037,8.2152448871,8.1904926854,8.1399718662,PBC
mya,36,14,16,11,2,4,SOV,SOV,83,52,31,2.14041272332596,0.953317130559817,967,8.9257094664,9.4337111845,9.1112407235,9.2049378374,8.9265040559,8.9494725465,10.1295702094,9.1547318051,9.1842297638,UDHR
daf,4,0,2,1,1,0,SOV,SOV,8,5,3,1.75,0.954434002924965,,,,,,,,,,,
gil,1,51,10,2,8,24,SVO,VOS,96,60,36,1.80837840273441,0.954434002924965,50000,7.7367408662,7.7746693188,7.8903389854,8.0303474019,7.7368636912,7.763959942,7.848962498,7.8194024607,7.742608707,PBC
kgk,4,5,3,0,1,3,SVO,_,16,10,6,2.18003653257727,0.954434002924965,50000,9.2670989344,9.3377765644,9.4939319331,9.6895658106,9.2671991906,9.2893453546,9.4535004762,9.3786133069,9.2814526442,PBC
opm,22,11,9,14,7,1,SOV,SOV,64,40,24,2.28679653451217,0.954434002924965,50000,9.1763468464,9.237848936,9.3713585772,9.5418932974,9.176445166,9.1981567187,9.3307994709,9.2707518135,9.1886354573,PBC
aak,81,17,20,33,5,9,SOV,_,165,103,62,2.05688432419185,0.954990544283042,50000,9.9908817187,10.0969053772,10.2964717066,10.5465079783,9.9909743394,10.0114480925,10.2383759035,10.1356367029,10.0095449756,PBC
sml,5,12,3,9,21,11,VSO,_,61,38,23,2.35359280179896,0.955931263789648,50000,8.8563468579,8.920893034,9.0813430247,9.2777013528,8.8564550537,8.8803541022,9.0420358752,8.9714340498,8.8686950036,PBC
plt,3,133,1,3,9,84,SVO,VOS,233,145,88,1.36913752897882,0.956388717648926,50000,9.214647985,9.3007335981,9.505646482,9.7514099404,9.2147547839,9.2383569527,9.4450674762,9.3636515644,9.2252831119,PBC
pir,17,4,5,8,2,1,SOV,_,37,23,14,2.09873691223185,0.956888665679821,50000,9.1469212998,9.2061727852,9.3331039092,9.4966263623,9.1470185026,9.1684829162,9.2914352614,9.236289585,9.1590121009,PBC
guc,3,4,1,5,6,2,VSO,VSO,21,13,8,2.39830299511556,0.958711882977132,50000,9.4179208977,9.5050163973,9.6935368982,9.926616445,9.4180207666,9.4400957252,9.6656172734,9.5536257638,9.4300821341,PBC
kwj,37,13,21,8,2,3,SOV,_,84,52,32,2.06078118177135,0.958711882977132,50000,8.1309821498,8.1659097967,8.2635200443,8.3841132143,8.1310973965,8.156494357,8.2287049728,8.2003720766,8.1426872993,PBC
xbr,1,11,1,0,1,7,SVO,_,21,13,8,1.64444921994955,0.958711882977132,50000,9.1520741729,9.259973335,9.5285472374,9.8388199765,9.1521858323,9.1768780065,9.488999921,9.3501966081,9.1591720839,PBC
ctp,1,2,1,4,5,0,VSO,VSO,13,8,5,2.03815968164595,0.961236604722876,50000,7.1278280107,7.1444190036,7.1942060095,7.2568391408,7.1279471101,7.1541165805,7.1702451857,7.1627601376,7.1342604339,PBC
kmu,26,8,12,12,6,1,SOV,_,65,40,25,2.21067077159302,0.961236604722876,50000,10.4920893936,10.6127419799,10.7964971323,11.0403776987,10.4921713881,10.5102996233,10.7381829887,10.6243942203,10.5130643806,PBC
tlf,6,2,2,3,0,0,SOV,SOV,13,8,5,1.83392721764183,0.961236604722876,50000,8.6886167561,8.744766447,8.8903877773,9.0681552264,8.6887277678,8.7132340578,8.8440953804,8.7930668078,8.7004561708,PBC
okv,45,18,14,26,7,4,SOV,SOV,114,70,44,2.22448715981671,0.9621461334087,50000,8.0310126302,8.0686381169,8.1768722819,8.3093975355,8.03113043,8.0571068144,8.1417276827,8.1081561887,8.0397433531,PBC
auc,20,1,8,6,1,0,SOV,SOV,36,22,14,1.67136008749581,0.964078764808229,50000,9.3189642289,9.3815771937,9.5104071688,9.6774525993,9.3190591449,9.3400194853,9.4729887395,9.4096381699,9.3334667075,PBC
plg,1,20,0,8,1,6,SVO,SVO,36,22,14,1.67136008749581,0.964078764808229,50000,8.7136311214,8.7904257785,8.9990819216,9.2440303452,8.7137475533,8.7394762313,8.9496641311,8.8656975138,8.7220562928,PBC
lus,45,14,29,9,2,1,SOV,SOV,100,61,39,1.9253848686215,0.964799548505087,50000,8.0418372393,8.0889123785,8.2258700241,8.3912600347,8.0419567017,8.0683286798,8.1823658051,8.1399626801,8.0458431368,PBC
mhx,13,0,3,6,1,0,SOV,SOV,23,14,9,1.55093678899942,0.96563613337061,50000,8.4327830495,8.4632094879,8.5331112083,8.6251299223,8.4328827498,8.4548432751,8.5000272364,8.4811874757,8.4441808684,PBC
taq,3,7,3,3,7,5,SVO,VSO,28,17,11,2.47959521170997,0.966618632548103,50000,11.1512064375,11.3162507502,11.5065810771,11.7756810693,11.1512785873,11.1672382293,11.4623546065,11.2903287003,11.1745727218,PBC
qvm,10,11,10,2,2,3,SVO,_,38,23,15,2.26773811331409,0.967788462826768,50000,10.874256898,11.0154246078,11.1942432729,11.4443943366,10.8743315328,10.890838119,11.1722215093,11.0027459845,10.8957941521,PBC
mwq,29,8,13,11,1,1,SOV,_,63,38,25,1.99250352668176,0.96906325278207,50000,7.4432393741,7.4730887345,7.5696404598,7.6860440877,7.4433671461,7.4715181871,7.5332821452,7.5123221261,7.4494937584,PBC
gum,38,5,11,17,1,1,SOV,_,73,44,29,1.82583137954359,0.969325379719186,50000,10.2891718273,10.3993937285,10.5752171405,10.8083947485,10.2892553683,10.3077250677,10.5391854556,10.4147784444,10.3043006272,PBC
bdd,1,0,1,0,1,2,VOS,_,5,2,3,1.92192809488736,0.970950594454668,50000,9.1501476586,9.23004411,9.4164124445,9.6438364446,9.1502522939,9.1733762249,9.3687150489,9.2845259254,9.1568573138,PBC
cni,0,1,0,1,2,1,VSO,No dominant order,5,3,2,1.92192809488736,0.970950594454668,50000,10.7126692048,10.8878700905,11.1548892241,11.4875526999,10.7127540931,10.7315354949,11.1033954703,10.9132714285,10.7312668257,PBC
czt,34,8,35,25,4,9,OSV,_,115,46,69,2.24440855570147,0.970950594454668,50000,8.6793821114,8.7455152521,8.9222327254,9.1335249511,8.6794963008,8.7047187617,8.8747373705,8.8071944472,8.6882714815,PBC
sab,2,4,3,0,0,1,SVO,_,10,6,4,1.84643934467102,0.970950594454668,50000,7.6014666804,7.6250691712,7.6940921346,7.780199685,7.6015844785,7.6275063451,7.6661792102,7.6501801268,7.6105819986,PBC
ian,25,2,8,10,1,1,SOV,SOV,47,28,19,1.824467879481,0.973385435229956,50000,8.7146349195,8.7708134644,8.91510669,9.0916804614,8.7147451789,8.739084933,8.8670292834,8.8180597805,8.7253597158,PBC
cnh,39,12,29,8,3,0,SOV,SOV,91,54,37,1.90574438849381,0.974677061681131,50000,7.8169170506,7.8530421344,7.9613441573,8.0930521996,7.8170383025,7.843775141,7.9205752687,7.8942355086,7.8232161703,PBC
shk,8,37,1,22,3,10,SVO,SVO,81,48,33,1.98390631659662,0.975119064940866,50000,9.0841302422,9.1460939942,9.2848705534,9.4604764649,9.084230678,9.1064112947,9.238310086,9.182546159,9.0957452695,PBC
zom,67,5,32,21,3,0,SOV,_,128,75,53,1.72631898737793,0.978584485319995,50000,8.2890645099,8.3506387342,8.5315720852,8.7443785201,8.2891864234,8.3161133031,8.4822605224,8.4203567768,8.2950059889,PBC
mqj,5,30,3,5,6,21,SVO,_,70,41,29,2.0874354854882,0.978696144830095,50000,9.4670177506,9.5490638176,9.7223879746,9.9392300458,9.4671157879,9.4887797804,9.6766135764,9.5912999404,9.4800279969,PBC
ino,28,10,10,16,5,5,SOV,_,74,43,31,2.31399687016633,0.980947013275121,50000,10.1102899959,10.2067918672,10.3722682677,10.5890579454,10.1103767054,10.1295390265,10.3173578714,10.2283584098,10.1323786807,PBC
hub,10,5,4,2,3,7,SOV,_,31,18,13,2.39821910458439,0.981152234199913,50000,10.9097778273,11.0539319158,11.2372146224,11.4918706538,10.9098528301,10.9264406554,11.2109421348,11.042114489,10.936935233,PBC
gym,6,4,3,5,1,0,SOV,SOV,19,11,8,2.14927998813163,0.981940786864098,50000,8.5705689822,8.6041837767,8.6805639313,8.7809286108,8.5706681851,8.5925294962,8.6477832733,8.6235472648,8.5845924784,PBC
yaq,13,2,7,3,0,1,SOV,SOV,26,15,11,1.83459016843337,0.982858689712706,50000,9.2951903832,9.3825744218,9.5871880261,9.8331055553,9.2952961159,9.3186623503,9.5288817953,9.4440223989,9.307598005,PBC
hmo,30,8,28,0,0,0,SOV,_,66,38,28,1.41086903320893,0.983376190139224,50000,7.4189246646,7.437131476,7.4881719775,7.5532105948,7.4190381953,7.443987093,7.4612781912,7.4545869336,7.4259099606,PBC
coe,12,3,3,23,8,5,OVS,VSO,54,23,31,2.19598212296478,0.984109527880053,50000,10.002500523,10.095886173,10.2587105528,10.472437116,10.0025877538,10.02186748,10.2242492074,10.1181784588,10.0223585525,PBC
bao,26,4,29,6,0,5,OSV,_,70,30,40,1.86910734538594,0.985228136034252,50000,8.8860989183,8.9511067568,9.1118828906,9.3084353632,8.8862068896,8.9100533963,9.0657571263,9.0015774815,8.8944703868,PBC
bkq,4,1,1,4,3,1,SOV,_,14,8,6,2.32486295761736,0.985228136034252,50000,9.7455251672,9.8320435888,9.9977535786,10.2104160262,9.7456173283,9.7659846914,9.9696700707,9.8636555252,9.7626338079,PBC
kpw,15,5,5,8,0,2,SOV,SOV,35,20,15,2.04863616314493,0.985228136034252,50000,8.0458460448,8.0721608024,8.139062267,8.2253292821,8.0459526221,8.0694195423,8.1087560407,8.092468861,8.0565136544,PBC
tav,5,2,2,3,1,1,SOV,_,14,8,6,2.35274578087187,0.985228136034252,50000,9.2223463828,9.3016513292,9.4827893437,9.7051858571,9.2224495112,9.2452388048,9.435272398,9.3527534841,9.2323507634,PBC
pbc,37,7,3,29,1,2,SOV,_,79,45,34,1.74634283243612,0.985969027451193,50000,8.6760944464,8.7321142948,8.8750307637,9.0507500806,8.6762039779,8.7003881536,8.8334075459,8.7782384306,8.6867629828,PBC
mlg,4,79,2,7,12,63,SVO,_,167,95,72,1.71161837181811,0.98627385597533,,,,,,,,,,,
cnw,29,6,14,33,4,4,OVS,_,90,39,51,2.13452866621121,0.987137774372186,50000,8.4059230684,8.4615966701,8.6166062565,8.8028414587,8.4060397585,8.4318037823,8.5711650497,8.5175572513,8.4130092801,PBC
pob,2,10,2,4,1,4,SVO,_,23,13,10,2.2096801756712,0.987692508895803,,,,,,,,,,,
tbo,21,13,37,9,4,3,OSV,SOV,87,38,49,2.13974384920961,0.988437428348712,50000,8.2630372073,8.3094775607,8.4384790742,8.5959103701,8.2631527508,8.2886532572,8.4003887072,8.355210394,8.2712912233,PBC
gub,2,3,0,4,4,3,OVS,VSO,16,9,7,2.28063906222957,0.988699408288497,50000,8.122963381,8.1629981684,8.2765312152,8.4154833397,8.1230802096,8.148846784,8.2340893131,8.2039491084,8.1321655477,PBC
kmh,14,4,8,5,0,1,SOV,_,32,18,14,1.97148095677365,0.988699408288497,50000,8.2830725606,8.3176251068,8.4061187242,8.5183821755,8.2831805284,8.3069796117,8.3717650799,8.3452898415,8.2935487861,PBC
qvi,9,0,3,4,0,0,SOV,SOV,16,9,7,1.41973671780348,0.988699408288497,50000,10.8496514005,10.9787293258,11.1396425816,11.369284155,10.8497248644,10.8659688217,11.1026386613,10.9638724755,10.8748408686,PBC
flm,45,12,31,12,2,3,SOV,_,105,59,46,2.01417444646327,0.988914185371158,,,,,,,,,,,
amr,9,5,5,5,0,1,SOV,_,25,14,11,2.10952633232307,0.989587521222056,50000,10.7603350545,10.8917212919,11.0719797343,11.3176438209,10.7604128168,10.7776067621,11.0178511153,10.8902514263,10.7924774109,PBC
wiu,40,12,14,21,1,7,SOV,_,95,53,42,2.13733147100766,0.990307020451395,50000,10.1257659476,10.2138713338,10.3582578728,10.5527286184,10.1258497431,10.1443638749,10.3172761681,10.2275081299,10.1480673714,PBC
gvc,10,3,4,7,2,1,SOV,_,27,15,12,2.25023369085086,0.991076059838222,50000,9.1821133748,9.2421727694,9.3715346048,9.5374357448,9.1822110941,9.2037877769,9.3312643274,9.2734392669,9.1956672142,PBC
myu,3,1,1,3,1,0,SOV,SOV,9,5,4,2.11328333429487,0.991076059838222,50000,9.1078593033,9.1772096539,9.3388516589,9.5386186717,9.1079632019,9.1309138414,9.2963212852,9.2237114995,9.1199939323,PBC
sim,15,7,13,5,3,2,SOV,_,45,25,20,2.27574003630822,0.991076059838222,50000,8.7665728524,8.8133594526,8.9253059853,9.0669485169,8.7666769576,8.7896429583,8.8844520262,8.845719216,8.7800062802,PBC
nia,4,27,1,7,11,26,SVO,VOS,76,42,34,2.08610346752917,0.991992403453856,50000,8.7441382657,8.8032454815,8.9509315755,9.1328535981,8.7442464065,8.7681277857,8.9054995124,8.8496833503,8.751337612,PBC
qxo,13,5,7,7,3,3,SOV,_,38,21,17,2.39192486282768,0.991992403453856,50000,11.2480117346,11.4219430487,11.6131106371,11.8868406635,11.2480824528,11.2637269209,11.589502407,11.3882930193,11.2716601559,PBC
stp,2,6,3,5,3,1,SVO,_,20,11,9,2.39046857073283,0.992774453987808,50000,8.0441699256,8.0789100221,8.1770504165,8.2982266551,8.0442859373,8.0698572586,8.1419545342,8.1138905624,8.0537832407,PBC
ter,3,3,2,0,5,7,VOS,_,20,11,9,2.18338309822901,0.992774453987808,50000,9.896837253,9.9955464477,10.1806949282,10.4158512427,9.8969290331,9.9172164799,10.1388856218,10.029993344,9.912120714,PBC
kac,17,2,8,15,0,0,SOV,SOV,42,19,23,1.72350248860296,0.993447238380203,50000,7.5704550968,7.5961206416,7.6731287791,7.7682866852,7.5705753848,7.5970574317,7.6398617359,7.6250183301,7.5780620884,PBC
cac,5,14,4,3,5,13,SVO,VOS,44,24,20,2.33709403464462,0.994030211476956,50000,8.3039032784,8.3488720828,8.470321101,8.6200422391,8.3040163064,8.328960019,8.4295086532,8.3903272925,8.3118742415,PBC
mir,8,3,7,3,1,0,SOV,_,22,12,10,2.04301073414956,0.994030211476956,50000,9.0311213352,9.1353416249,9.4030179265,9.7111157923,9.0312352146,9.0564171455,9.3594318205,9.2285156254,9.0380486568,PBC
mpm,1,6,3,4,5,3,SVO,VSO,22,12,10,2.43083205122408,0.994030211476956,50000,7.0314855383,7.0494182377,7.1061868322,7.1765157101,7.0316097079,7.0589060335,7.079707805,7.0715712616,7.0376951464,PBC
qej,11,5,7,6,2,2,SOV,_,33,18,15,2.35273812729248,0.994030211476956,,,,,,,,,,,
yle,5,0,4,1,0,1,SOV,SOV,11,5,6,1.67673703005213,0.994030211476956,50000,8.025703468,8.0503446993,8.1109654224,8.1901307384,8.0258073847,8.0486828735,8.0821696518,8.0677025601,8.0348996672,PBC
cuk,5,0,6,0,2,0,OSV,_,13,7,6,1.46048468131311,0.995727452084926,50000,10.7790258938,10.966042452,11.2428883453,11.5877245789,10.7791098563,10.7976888209,11.2092059591,10.9881949218,10.7929499203,PBC
mwv,0,6,2,2,8,8,VSO,_,26,14,12,2.10390991028236,0.995727452084926,50000,9.0405185597,9.118986743,9.3106342744,9.541708758,9.0406265535,9.0644912263,9.2671426355,9.1791827732,9.0491437167,PBC
snn,6,0,0,6,1,0,SOV,_,13,7,6,1.31432048670618,0.995727452084926,50000,9.7677494972,9.837027713,9.9601219582,10.1256199508,9.7678363628,9.7870187907,9.9188756809,9.8536991633,9.7926492192,PBC
hlt,46,9,29,20,3,1,SOV,_,108,58,50,1.98925719429112,0.996038361365918,50000,8.088048306,8.1231346494,8.2192610212,8.3389672888,8.088161697,8.1131594278,8.183692084,8.1560967966,8.0957738237,PBC
zsr,2,12,0,2,5,20,VOS,_,41,19,22,1.81931414167082,0.99613448350958,50000,9.0872176184,9.1540432527,9.3107581049,9.5046193275,9.0873218177,9.110335405,9.2629371724,9.1994654859,9.1020908329,PBC
bgr,49,17,46,13,2,0,SOV,SOV,127,68,59,1.88004518301344,0.996374347265302,50000,7.6539519403,7.6849410298,7.7773352428,7.8910252236,7.6540720009,7.6805385567,7.739541998,7.7195052931,7.6604872909,PBC
csy,33,1,22,14,0,3,SOV,_,73,34,39,1.77023061422496,0.996613283015096,50000,8.0195047358,8.0628577218,8.1906854377,8.344987554,8.0196252339,8.0462118021,8.1460020372,8.1111433877,8.0256668021,PBC
swp,36,12,49,4,0,2,OSV,_,103,48,55,1.69370797939465,0.996665728363104,50000,8.3116514953,8.3633288316,8.5114234002,8.6888177804,8.311770429,8.3380207981,8.4633769837,8.4183884825,8.3202289516,PBC
erv,10,4,1,10,0,5,SOV,_,30,14,16,2.03861718320238,0.996791631981636,,,,,,,,,,,
ura,7,0,1,5,1,1,SOV,OVS,15,8,7,1.82281560035252,0.996791631981636,50000,9.6741928985,9.7690933783,9.9633623289,10.20424119,9.6742898731,9.6957238634,9.9087101909,9.8146485954,9.6889990613,PBC
tcw,11,3,3,10,3,2,SOV,_,32,17,15,2.2644471481133,0.997180398894264,,,,,,,,,,,
avu,7,1,5,3,0,1,SOV,No dominant order,17,8,9,1.96887387472072,0.997502546369115,50000,7.6810898598,7.7061350457,7.7780465766,7.8679614391,7.6812062211,7.7068194048,7.7475926863,7.7318117782,7.6891974013,PBC
ign,2,12,5,6,4,5,SVO,_,34,18,16,2.38897443060756,0.997502546369115,50000,9.520190294,9.6652099995,9.9945662883,10.3689352777,9.5202974384,9.5440043728,9.9977017945,9.7666225028,9.5250372901,PBC
kbr,28,3,10,25,3,3,SOV,_,72,34,38,2.02844880675696,0.997772472089982,50000,10.5131607862,10.6305240278,10.802848101,11.036179079,10.5132407645,10.5309231095,10.7553799424,10.6362259134,10.532994478,PBC
ctd,41,7,28,18,3,0,SOV,_,97,51,46,1.92227787322339,0.998082507968892,50000,8.0650590916,8.1124227698,8.2539388968,8.4231292332,8.0651811957,8.0921294233,8.210470807,8.1669336688,8.0716576609,PBC
mav,3,9,4,7,8,11,VOS,_,42,20,22,2.46399730909881,0.998363672593813,50000,8.5669013092,8.614668942,8.7370514233,8.8890359578,8.5670105379,8.5911137939,8.6933870357,8.6539324673,8.5785949991,PBC
txu,6,4,6,1,1,3,SOV,SOV,21,11,10,2.30782039845413,0.998363672593813,50000,8.297281013,8.3454958813,8.4800199272,8.6433999051,8.297397174,8.3230342301,8.4378530876,8.3936412087,8.3056790286,PBC
qvh,9,2,6,3,1,2,SOV,SOV,23,12,11,2.22817119434087,0.998635964158572,50000,11.051047374,11.2011165121,11.3767161024,11.6280529573,11.0511193329,11.067034827,11.3525383097,11.1774918443,11.0748773372,PBC
ahk,20,4,13,10,1,0,SOV,SOV,48,25,23,1.92322168442001,0.998747297936168,50000,8.425121171,8.4547541271,8.523624191,8.613949633,8.4252217014,8.447357386,8.4925489934,8.4729064791,8.4388184844,PBC
cnm,5,7,9,4,5,5,OSV,_,35,17,18,2.52900499149655,0.999411064738755,,,,,,,,,,,
cnk,53,8,42,20,4,6,SOV,_,133,65,68,2.06276023436862,0.999632953908162,,,,,,,,,,,
car,25,8,6,29,5,4,OVS,SOV,77,38,39,2.16162720196982,0.999878332299006,50000,9.2142931511,9.2893421472,9.459324024,9.6698370528,9.214395337,9.2369740879,9.4219312069,9.3361631026,9.227510133,PBC
kqy,82,11,50,40,3,7,SOV,_,193,96,97,2.00256420087176,0.999980634359364,50000,9.9771498154,10.0829714967,10.2757609565,10.5210834041,9.9772402798,9.9972403966,10.2249000567,10.1160661338,9.9881919931,PBC
